DATAFLOW,MEASURE: Measure,INDUSTRY: Industry,TSEST: Adjustment Type,REGION: Region,FREQ: Frequency,TIME_PERIOD: Time Period,OBS_VALUE,UNIT_MEASURE: Unit of Measure,UNIT_MULT: Unit of Multiplier,OBS_STATUS: Observation Status,OBS_COMMENT: Observation Comment
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2012-10,8982,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2012-11,9048.5,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2012-12,10262.1,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2013-01,9067.6,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2013-02,8264.8,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2013-03,9272,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2013-04,8614.9,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2013-05,8876.5,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2013-06,8516.9,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2013-07,8855.8,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2013-08,9188.1,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2013-09,8839.1,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2013-10,9338.4,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2013-11,9345.9,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2013-12,10856.4,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2014-01,9701.6,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2014-02,8667.9,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2014-03,9524.6,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2014-04,9223.9,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2014-05,9386,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2014-06,8977.5,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2014-07,9393.3,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2014-08,9582.4,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2014-09,9353.8,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2014-10,9964.4,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2014-11,9911.1,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2014-12,11271.6,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2015-01,9955.4,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2015-02,9020,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2015-03,9926.5,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2015-04,9538,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2015-05,9707.1,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2015-06,9217.8,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2015-07,9718,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2015-08,9834.8,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2015-09,9645.8,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2015-10,10319.2,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2015-11,10128.5,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2015-12,11731.2,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2016-01,10244.9,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2016-02,9556.9,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2016-03,10354,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2016-04,9727.9,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2016-05,9815.2,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2016-06,9516.5,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2016-07,9928.5,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2016-08,10041.9,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2016-09,10005.7,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2016-10,10482.6,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2016-11,10435.7,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2016-12,12230.1,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2017-01,10431.5,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2017-02,9574.6,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2017-03,10510.3,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2017-04,10274.1,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2017-05,10189.7,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2017-06,9857.6,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2017-07,10272.8,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2017-08,10363.7,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2017-09,10307.9,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2017-10,10710.9,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2017-11,10780.7,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2017-12,12552.1,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2018-01,10713.3,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2018-02,9833.2,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2018-03,11188.4,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2018-04,10354.1,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2018-05,10645.2,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2018-06,10268.2,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2018-07,10604.4,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2018-08,10852.2,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2018-09,10713.8,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2018-10,11126.1,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2018-11,11214.7,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2018-12,13037.6,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2019-01,11253.8,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2019-02,10308.6,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2019-03,11405.1,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2019-04,10964.8,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2019-05,11024.2,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2019-06,10587.6,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2019-07,10949.7,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2019-08,11294.6,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2019-09,10946.6,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2019-10,11565.4,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2019-11,11643.3,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2019-12,13292.7,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2020-01,11576,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2020-02,11064.6,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2020-03,14310.5,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2020-04,11652.9,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2020-05,12505.2,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2020-06,11944.4,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2020-07,12685.4,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2020-08,12758.2,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2020-09,12367.9,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2020-10,13027.3,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2020-11,12768,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2020-12,14684.1,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2021-01,12845.7,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2021-02,11359.1,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2021-03,12539.7,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2021-04,11981.3,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2021-05,12310.8,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2021-06,11922.3,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2021-07,12788.2,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2021-08,12977.1,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2021-09,12743.8,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2021-10,13224,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2021-11,12696,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2021-12,15164.3,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2022-01,13380.8,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2022-02,11860.5,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2022-03,13052.6,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2022-04,13033.5,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2022-05,12903.6,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2022-06,12469.6,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2022-07,13171.5,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2022-08,13282.6,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2022-09,13292.8,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2022-10,13895.2,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2022-11,13806,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2022-12,16407.5,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2023-01,13890.1,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2023-02,12805.4,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2023-03,14162.4,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2023-04,13769.5,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2023-05,13673.6,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2023-06,13232.4,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,41: Food retailing,10: Original,AUS: Australia,M: Monthly,2023-07,13761.7,AUD: Australian Dollars,6: Millions,,
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2010-07,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2010-08,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2010-09,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2010-10,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2010-11,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2010-12,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2011-01,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2011-02,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2011-03,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2011-04,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2011-05,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2011-06,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2011-07,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2011-08,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2011-09,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2011-10,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2011-11,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2011-12,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2012-01,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2012-02,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2012-03,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2012-04,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2012-05,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2012-06,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2012-07,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2012-08,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2012-09,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2012-10,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2012-11,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2012-12,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2013-01,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2013-02,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
ABS:RT(1.0.0),M1: Current Prices,45: Other retailing,10: Original,6: Tasmania,M: Monthly,2013-03,,AUD: Australian Dollars,6: Millions,"n: not available for publication but included in totals where applicable, unless otherwise indicated",
